,geneid,gene_symbol,uniprotid,gene_dsi,gene_dpi,gene_pli,protein_class,protein_class_name,diseaseid,disease_name,disease_class,disease_class_name,disease_type,disease_semantic_type,score,ei
1,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1855465,STARGARDT DISEASE 1 (disorder),,,disease,Disease or Syndrome,1.0,0.978
2,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1858806,CONE-ROD DYSTROPHY 3 (disorder),C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",disease,Disease or Syndrome,0.9,1.0
3,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1866422,RETINITIS PIGMENTOSA 19,C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",disease,Disease or Syndrome,0.8,1.0
4,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0035334,Retinitis Pigmentosa,C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",disease,Disease or Syndrome,0.7,0.974
5,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0242383,Age related macular degeneration,C11,   Eye Diseases,disease,Disease or Syndrome,0.7,0.957
6,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C3495438,"Macular Degeneration, Age-Related, 2",C11,   Eye Diseases,disease,Disease or Syndrome,0.7,1.0
7,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1858080,"Retinal Dystrophy, Early Onset Severe",C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",disease,Disease or Syndrome,0.6,1.0
8,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4282180,Juvenile macular degeneration,,,disease,Disease or Syndrome,0.5,1.0
9,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0008924,Cleft upper lip,C16;C07,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Stomatognathic Diseases",disease,Congenital Abnormality,0.41,0.75
10,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C3489532,Cone-Rod Dystrophy 2,C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",disease,Disease or Syndrome,0.4,1.0
11,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0015397,Disorder of eye,C11,   Eye Diseases,group,Disease or Syndrome,0.34,1.0
12,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0006142,Malignant neoplasm of breast,C04;C17,   Neoplasms;    Skin and Connective Tissue Diseases,disease,Neoplastic Process,0.33,1.0
13,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0009402,Colorectal Carcinoma,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.32,1.0
14,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0339539,Familial Exudative Vitreoretinopathy,,,disease,Congenital Abnormality,0.31,0.0
15,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0009404,Colorectal Neoplasms,C06;C04,   Digestive System Diseases;    Neoplasms,group,Neoplastic Process,0.3,1.0
16,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1838644,Stargardt disease 3,C11,   Eye Diseases,disease,Disease or Syndrome,0.22,1.0
17,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0024437,Macular degeneration,C23;C11;C10,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases;    Nervous System Diseases",disease,Disease or Syndrome,0.2,1.0
18,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0035309,Retinal Diseases,C11,   Eye Diseases,group,Disease or Syndrome,0.2,0.977
19,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0154860,Hereditary retinal dystrophy,C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",group,Disease or Syndrome,0.2,1.0
20,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0854723,Retinal Dystrophies,C11,   Eye Diseases,group,Disease or Syndrome,0.2,0.967
21,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1863534,Stargardt disease 4,C11,   Eye Diseases,disease,Disease or Syndrome,0.2,1.0
22,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4085590,Cone-Rod Dystrophies,C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",disease,Disease or Syndrome,0.2,1.0
23,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4551714,Rod-Cone Dystrophy,C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",disease,Disease or Syndrome,0.2,1.0
24,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0730292,Macular dystrophy,C11,   Eye Diseases,disease,Disease or Syndrome,0.19,1.0
25,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C3665346,Unspecified visual loss,C23;C11,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases",phenotype,Sign or Symptom,0.16,1.0
26,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0456909,Blindness,C23;C11;C10,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases;    Nervous System Diseases",phenotype,Disease or Syndrome,0.15,1.0
27,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0730362,Disorder of macula of retina,C11,   Eye Diseases,group,Disease or Syndrome,0.15,1.0
28,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0028754,Obesity,C23;C18,"   Pathological Conditions, Signs and Symptoms;    Nutritional and Metabolic Diseases",disease,Disease or Syndrome,0.13,1.0
29,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0339527,Leber Congenital Amaurosis,C11,   Eye Diseases,disease,Disease or Syndrome,0.12,1.0
30,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0008925,Cleft Palate,C16;C05;C07,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Musculoskeletal Diseases;    Stomatognathic Diseases",disease,Congenital Abnormality,0.11,0.667
31,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",C18;C19,   Nutritional and Metabolic Diseases;    Endocrine System Diseases,disease,Disease or Syndrome,0.11,1.0
32,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0009398,Color vision defect,C23;C11;C10,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases;    Nervous System Diseases",phenotype,Disease or Syndrome,0.1,
33,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0017601,Glaucoma,C11,   Eye Diseases,disease,Disease or Syndrome,0.1,
34,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0018777,Conductive hearing loss,C23;C10;C09,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Otorhinolaryngologic Diseases",disease,Disease or Syndrome,0.1,
35,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0018784,Sensorineural Hearing Loss (disorder),C23;C10;C09,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Otorhinolaryngologic Diseases",disease,Disease or Syndrome,0.1,
36,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0020459,Hyperinsulinism,C18,   Nutritional and Metabolic Diseases,disease,Disease or Syndrome,0.1,
37,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0020619,Hypogonadism,C19,   Endocrine System Diseases,disease,Disease or Syndrome,0.1,
38,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0022578,Keratoconus,C11,   Eye Diseases,disease,Disease or Syndrome,0.1,
39,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0028077,Nyctalopia,C11,   Eye Diseases,disease,Disease or Syndrome,0.1,
40,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0028738,Nystagmus,C11;C10,   Eye Diseases;    Nervous System Diseases,disease,Disease or Syndrome,0.1,
41,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0029089,Ophthalmoplegia,C23;C11;C10,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases;    Nervous System Diseases",phenotype,Sign or Symptom,0.1,
42,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0029124,Optic Atrophy,C11;C10,   Eye Diseases;    Nervous System Diseases,disease,Disease or Syndrome,0.1,
43,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0035300,Abnormal retinal morphology,C11,   Eye Diseases,phenotype,Finding,0.1,
44,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0042798,Low Vision,C23;C11;C10,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases;    Nervous System Diseases",disease,Disease or Syndrome,0.1,
45,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0085636,Photophobia,C23;C11;C10,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases;    Nervous System Diseases",phenotype,Sign or Symptom,0.1,
46,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0086543,Cataract,C11,   Eye Diseases,disease,Acquired Abnormality,0.1,
47,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0151889,Hyperreflexia,C23;C10,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases",phenotype,Finding,0.1,
48,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0152191,"Scotoma, Central",C23;C11;C10,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases;    Nervous System Diseases",phenotype,Finding,0.1,
49,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0201899,Aspartate aminotransferase measurement,,,phenotype,Laboratory Procedure,0.1,1.0
50,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0202117,Low density lipoprotein cholesterol measurement,,,phenotype,Laboratory Procedure,0.1,1.0
51,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0234632,Reduced visual acuity,C23;C11;C10,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases;    Nervous System Diseases",phenotype,Finding,0.1,
52,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0235095,Visual field constriction,C23;C11;C10,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases;    Nervous System Diseases",phenotype,Finding,0.1,
53,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0266435,Congenital hypoplasia of penis,C16,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities",disease,Congenital Abnormality,0.1,
54,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0271092,Progressive cone dystrophy (without rod involvement),C11,   Eye Diseases,disease,Disease or Syndrome,0.1,1.0
55,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0339526,Autosomal recessive retinitis pigmentosa,C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",disease,Congenital Abnormality,0.1,0.909
56,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0339535,"Night blindness, congenital stationary",C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",disease,Congenital Abnormality,0.1,1.0
57,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0344290,Vitreoretinal degeneration,,,disease,Disease or Syndrome,0.1,1.0
58,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0423414,Retinal flecking,,,phenotype,Finding,0.1,
59,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0428474,Serum LDL cholesterol measurement,,,phenotype,Laboratory Procedure,0.1,1.0
60,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0476397,Electroretinogram abnormal,,,phenotype,Finding,0.1,
61,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0521694,Atrophic retina,C11,   Eye Diseases,disease,Disease or Syndrome,0.1,
62,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0522214,Abnormal visual evoked potential,C10,   Nervous System Diseases,phenotype,Finding,0.1,
63,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0554970,Pallor of optic disc,,,phenotype,Finding,0.1,
64,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0730290,Cone Dystrophy,C11,   Eye Diseases,disease,Disease or Syndrome,0.1,1.0
65,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1445957,Serum total cholesterol measurement,,,phenotype,Laboratory Procedure,0.1,1.0
66,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1828210,"Macular dystrophy, concentric annular",C11,   Eye Diseases,phenotype,Finding,0.1,1.0
67,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1836926,Bone spicule pigmentation of the retina,,,phenotype,Finding,0.1,
68,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1840077,Anteverted nostril,,,phenotype,Finding,0.1,
69,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1840457,Retinal pigment epithelial atrophy,,,phenotype,Finding,0.1,
70,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1845977,X- linked recessive,,,phenotype,Finding,0.1,
71,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1847515,Paroxysmal involuntary eye movements,,,phenotype,Finding,0.1,
72,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1849367,Nasal bridge wide,,,phenotype,Finding,0.1,
73,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1857644,Retinal pigment epithelial mottling,,,phenotype,Finding,0.1,
74,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1859486,BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY,C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",disease,Disease or Syndrome,0.1,1.0
75,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1862475,Abnormality of retinal pigmentation,,,phenotype,Finding,0.1,
76,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1963184,"Nystagmus, CTCAE 3.0",,,phenotype,Finding,0.1,
77,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1970573,"MACULAR DEGENERATION, AGE-RELATED, 2, SUSCEPTIBILITY TO",,,phenotype,Finding,0.1,
78,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C3278975,Attenuation of retinal blood vessels,,,phenotype,Finding,0.1,
79,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C3549703,Retinal thinning,,,phenotype,Finding,0.1,
80,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C3665347,Visual Impairment,C23;C11;C10,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases;    Nervous System Diseases",phenotype,Finding,0.1,
81,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C3665386,Abnormal vision,C23;C11;C10,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases;    Nervous System Diseases",phenotype,Finding,0.1,
82,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C3714756,Intellectual Disability,C23;C10;F03;F01,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Mental Disorders;    Behavior and Behavior Mechanisms",group,Mental or Behavioral Dysfunction,0.1,
83,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4021559,Retinitis pigmentosa inversa,C11,   Eye Diseases,disease,Disease or Syndrome,0.1,
84,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4021786,Atypical scarring of skin,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Pathologic Function,0.1,
85,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4021813,Oral cleft,,,disease,Congenital Abnormality,0.1,1.0
86,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4024742,Aplasia/Hypoplasia of the macula,,,phenotype,Finding,0.1,
87,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4024756,Abnormality of macular pigmentation,,,disease,Anatomical Abnormality,0.1,
88,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4024818,Progressive night blindness,C11,   Eye Diseases,phenotype,Finding,0.1,
89,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4025836,Abnormal choroid morphology,,,disease,Anatomical Abnormality,0.1,
90,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4025849,Abnormal foveal morphology,,,disease,Anatomical Abnormality,0.1,
91,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4072987,Yellow/white lesions of the macula,,,phenotype,Finding,0.1,
92,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4477018,Sectoral retinitis pigmentosa,C16;C11,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Eye Diseases",disease,Disease or Syndrome,0.1,
93,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4554036,"Nystagmus, CTCAE 5.0",,,phenotype,Finding,0.1,
94,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4692584,MANDIBULOFACIAL DYSOSTOSIS WITH MENTAL RETARDATION,,,disease,Disease or Syndrome,0.1,
95,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0339508,Hereditary macular dystrophy,,,disease,Congenital Abnormality,0.09,1.0
96,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0027651,Neoplasms,C04,   Neoplasms,group,Neoplastic Process,0.07,1.0
97,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C2239176,Liver carcinoma,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.07,1.0
98,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0002395,Alzheimer's Disease,C10;F03,   Nervous System Diseases;    Mental Disorders,disease,Disease or Syndrome,0.05,1.0
99,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0006826,Malignant Neoplasms,C04,   Neoplasms,group,Neoplastic Process,0.04,1.0
100,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0678222,Breast Carcinoma,C04;C17,   Neoplasms;    Skin and Connective Tissue Diseases,disease,Neoplastic Process,0.04,1.0
101,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1306459,Primary malignant neoplasm,C04,   Neoplasms,group,Neoplastic Process,0.04,1.0
102,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0162309,Adrenoleukodystrophy,C16;C18;C10;C19,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Nutritional and Metabolic Diseases;    Nervous System Diseases;    Endocrine System Diseases",disease,Disease or Syndrome,0.03,1.0
103,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0919267,ovarian neoplasm,C04;C13;C19,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications;    Endocrine System Diseases,disease,Neoplastic Process,0.03,1.0
104,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1140680,Malignant neoplasm of ovary,C04;C13;C19,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications;    Endocrine System Diseases,disease,Neoplastic Process,0.03,1.0
105,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C1998028,Photoreceptor degeneration,C11,   Eye Diseases,disease,Disease or Syndrome,0.03,1.0
106,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C4721610,"Carcinoma, Ovarian Epithelial",C04;C13;C19,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications;    Endocrine System Diseases,disease,Neoplastic Process,0.03,1.0
107,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0003850,Arteriosclerosis,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.02,1.0
108,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0004153,Atherosclerosis,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.02,1.0
109,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0006111,Brain Diseases,C10,   Nervous System Diseases,group,Disease or Syndrome,0.02,1.0
110,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0010674,Cystic Fibrosis,C16;C06;C08,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Digestive System Diseases;    Respiratory Tract Diseases",disease,Disease or Syndrome,0.02,1.0
111,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0018801,Heart failure,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.02,1.0
112,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0018802,Congestive heart failure,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.02,1.0
113,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0019163,Hepatitis B,C06;C01,   Digestive System Diseases;    Infections,disease,Disease or Syndrome,0.02,1.0
114,24,ABCA4,P78363,0.493,0.769,5.3499e-48,DTO_05007405,Transporter,C0024117,Chronic Obstructive Airway Disease,C08,   Respiratory Tract Diseases,disease,Disease or Syndrome,0.02,1.0
